Entity,Year,nox,so2,co,oc,nmvoc,bc,nh3,nox_per_capita,so2_per_capita,co_per_capita,oc_per_capita,nmvoc_per_capita,bc_per_capita,nh3_per_capita
World,1968,59526556.0861102,104124219.905134,474166027.809254,8580474.38650531,94413744.2383748,3646240.93081301,30480681.1676529,16.7674169987727,29.3296694721545,133.562900958494,2.416944663785,26.5944264904264,1.02707171697441,8.58578633047995
World,1969,62806163.7906096,109343510.120395,495112895.409105,8673224.03363198,99330115.5688525,3736370.13120813,31324428.7605267,17.3295496885985,30.1701883604053,136.612125380929,2.39312605291846,27.4072809010192,1.03094358795159,8.64307277996291
World,1970,66625966.5499338,116476964.580992,520924605.428958,8793287.23733674,106797160.770965,3842386.38690174,34016139.4528276,18.0120175919278,31.4890011166264,140.829524026827,2.37722396554022,28.8721115532765,1.03877113953744,9.19610377096148
World,1971,68829430.3790266,116883375.77174,528607854.715909,8904574.79260455,108667823.446016,3955593.85192399,34839265.564731,18.2364894964314,30.9684744277399,140.055664229284,2.35928415768211,28.7917480932283,1.04804217230224,9.23073018381686
World,1972,71843788.8144013,120019428.649992,542366236.336882,9004584.39463031,111535335.285632,4056260.76233187,35563696.6636837,18.6601549757701,31.1729263680384,140.870048624756,2.33878172447555,28.9693329938522,1.05354207644566,9.23704195181021
World,1973,76095480.2731961,125967897.277243,555870275.853322,9106944.2914415,114853358.859134,4161069.28174137,36344482.0185579,19.3814884651907,32.083973178144,141.579937480051,2.31953507756334,29.2531046775035,1.05982268588608,9.25692506949238
World,1974,76006522.6159246,124616888.819256,551217902.27696,9192851.86027269,113908311.443175,4177816.98529908,37029315.4599073,18.9914139047649,31.1374712805859,137.730381203688,2.29697726767266,28.4617663768366,1.04389266677947,9.25235140756023
World,1975,76358183.7540492,123709559.092314,559252890.5757,9390280.03482721,113005934.795204,4289930.2286245,37941558.1761674,18.7253990668979,30.3374274832817,137.14618447549,2.30278841582241,27.7125662494013,1.05202417803557,9.30444888994603
World,1976,80085284.4017652,129630839.995214,573785969.147093,9566342.42715675,116814447.394551,4416896.93988884,38600807.4548537,19.2840557285635,31.2143280913804,138.164216908949,2.30351782929731,28.1282176904927,1.06356226830432,9.29484271283354
World,1977,82827218.480997,130589767.499533,589248797.225767,9769866.04756623,119564803.86115,4577689.61385294,39348326.1443428,19.5914426602314,30.8889032965297,139.377299336781,2.3109042411336,28.2811259630184,1.08277864729591,9.30721192345534
World,1978,85308752.1177832,131123733.722895,609036569.733965,9963627.62728523,122722521.930324,4739227.5012871,40254731.943779,19.8267431838484,30.474676153295,141.547160847171,2.31566259312919,28.5221371170371,1.10145142468054,9.35566647466633
World,1979,87291368.9272107,133526346.672196,612202230.039162,10194961.5789582,124832948.680316,4841352.99003873,41108953.3917164,19.935720117555,30.4949264548279,139.815567832151,2.32833902303464,28.5095165412639,1.10567470055581,9.38851800830684
World,1980,86659876.5233891,133131290.856811,607560940.749131,10226666.4095299,123266719.48065,4757057.1945001,41775157.3190209,19.4475063217241,29.876244052325,136.343896507427,2.29498549534419,27.6625169862911,1.06754017631072,9.37484183736877
World,1981,85834477.6446183,129424632.597299,606125131.673834,10298416.816992,121367362.793981,4742145.89358923,42256061.698646,18.9269765743162,28.5388465862254,133.653940503875,2.27085780908195,26.7621740764709,1.04566937089738,9.31769507824666
World,1982,84643875.8509066,127132417.457512,607310434.846738,10421191.7654416,120171599.584318,4777834.65892435,42736245.2414765,18.3395713481929,27.5454546143081,131.584393299666,2.25793287457865,26.037272070162,1.03520117357992,9.25955257696923
World,1983,85247665.8833948,125719789.087991,610395484.054674,10548846.7075031,120166953.977927,4835218.77025724,43354931.0805869,18.1474885781087,26.7631777700198,129.940743364904,2.24563421359224,25.5810924813288,1.02931941299043,9.22938016468196
World,1984,87375528.4478577,126825558.687547,619073701.514143,10739405.7189978,121416076.498036,4958595.47749227,44225354.8363973,18.2722555159797,26.5221745202797,129.462711793958,2.2458595544221,25.3909259598216,1.03695766051005,9.24855046041593
World,1985,87846486.4818298,126711406.150818,635022090.74723,10871723.3496133,121575179.437823,5007187.04103967,44735269.141509,18.0430760796796,26.0256685600656,130.429256245773,2.23297868099569,24.9707222206439,1.02844246076195,9.18832268530331
World,1986,89325723.7543429,125870676.990807,638639869.972667,11008351.3044577,123227224.566162,5137325.83988356,45525356.7243816,18.0154661499236,25.3859563101004,128.80270627446,2.22019561618478,24.8528173029529,1.03611049403952,9.18168349004188
World,1987,92434189.5994576,127982448.537184,649135806.126068,11254483.1221352,125203912.546998,5270587.51291585,46208196.3819663,18.3032456585377,25.3422916964806,128.537851381217,2.22854303409736,24.7921032108147,1.04364909165911,9.14986081970306
World,1988,94940385.3685277,128476256.497331,659156864.830723,11408975.2148522,127775244.405219,5411831.87215417,46715324.0437162,18.4602245597808,24.9809450039049,128.166572082716,2.21836306694581,24.8446400943632,1.05227750289776,9.08333549397833
World,1989,95978393.3872532,127675436.547269,661623618.485135,11567013.6430339,129013292.027297,5483910.09417743,47340016.3106414,18.3343550543555,24.3893099557588,126.387220139329,2.2095987186854,24.6448749482178,1.04756863711126,9.0431672867901
World,1990,96809937.926274,128260823.879509,652365453.15959,11718423.1935397,129013448.544158,5634298.69932789,47538006.5839961,18.1816858315892,24.0884154481533,122.519484784329,2.20081422951438,24.2297644201172,1.05816666167605,8.92802040043104
World,1991,96408073.2245054,124928630.75366,658015698.331674,11833542.0011615,129369237.399629,5628828.42658693,47545478.6093118,17.8152695491237,23.0855897938812,121.594868990224,2.18672288969656,23.9061704954097,1.04015247179452,8.78593969298083
World,1992,96603771.8572518,120156477.598252,652649146.69779,11833383.4528604,129751617.577962,5531266.49270633,47615440.9829392,17.5768951614411,21.8622706868353,118.748423670891,2.15306438203475,23.6080904021558,1.00640471260225,8.66355006779251
World,1993,97036569.3973579,117803563.477093,650883797.271613,11738629.3231638,130261167.477275,5566665.13109823,47743483.8373292,17.3943312341512,21.1169275295888,116.67445000372,2.10421295754908,23.3500205965511,0.997854909352956,8.5582783614098
World,1994,95916402.1877898,114012329.726867,642361179.870199,11819325.6544286,129500485.352408,5685334.14443324,48048638.6455334,16.9461623428587,20.1432852418329,113.490045378458,2.08819562404895,22.8796764495434,1.00446423330532,8.48905935031222
World,1995,97044621.1065772,111355123.427958,647731466.4843,12005366.4060851,131169867.669267,5878744.70931748,48155916.9685407,16.9037736714811,19.3964568269974,112.825481561956,2.09116171775038,22.847899557095,1.0239925603871,8.38806635645342
World,1996,99055835.3476443,108860436.1732,634194493.050629,12045524.1551228,130217119.702606,5857202.82558222,48401406.380747,17.0153756014755,18.699566796107,108.939139887839,2.06912714527862,22.3681239344052,1.00612453270958,8.31418064688149
World,1997,97411773.8421023,107830271.713176,634428763.773782,12145700.5505512,131138678.61445,5848530.50990726,48639018.2154359,16.5061007092976,18.2714804813393,107.501841458092,2.058048514724,22.2210124168663,0.991014020075312,8.2417196751462
World,1998,96779763.472272,104740815.45828,624170417.702569,12012143.7761572,130303722.582565,5582524.78327086,48862724.1230688,16.180740834992,17.5117599895945,104.355904616439,2.00832672390597,21.7856573450632,0.933349943027145,8.16942558196693
World,1999,95439163.9787291,99254987.6202717,608886569.974517,12112923.151759,128977747.276027,5488338.99866541,49081440.1147763,15.747778962117,16.3774025334093,100.468305852903,1.99867254098667,21.2817565709958,0.905594158802694,8.09860059379968
World,2000,97014983.6423007,97987522.4485722,610801595.724667,12091120.1747081,129882666.630139,5393155.50434946,49407846.1063365,15.8014560262459,15.9598596934338,99.4851948972123,1.96935871734146,21.1548275150441,0.878418016941522,8.04737452185057
World,2001,97006791.3178514,98978893.231728,602113398.226652,12150973.2893424,129605478.752894,5464526.9069814,49667083.0012712,15.5993116503538,15.9164382344094,96.8236802825031,1.95395411620729,20.841388805813,0.8787308299317,7.98678418258583
World,2002,97107815.6979796,98165657.517246,590220526.361787,12336834.2681987,130140731.752336,5522096.80113397,50570647.6660886,15.4195105656976,15.587482659311,93.7196617688571,1.95893548813195,20.6647258396165,0.876840132360857,8.02998842468708
World,2003,99417747.9450234,101444443.011123,595270510.353418,12572714.7358509,131586636.918123,5657934.56156758,51191573.1638258,15.5898967509753,15.9077068752167,93.3455644201678,1.97155265194471,20.634364846969,0.887232083424284,8.02745341390519
World,2004,103035122.855218,106236663.228052,605247755.942886,12811853.034201,134303014.859775,5861589.79126508,52054365.3646378,15.9572139498235,16.4530416179295,93.7356861097014,1.98419213075251,20.7997222969802,0.90779376773055,8.06174265753054
World,2005,104501264.228791,110408508.122766,610205988.491765,12983224.40003,135998291.774594,5974103.5178497,52673204.5230721,15.9845924497135,16.8881689455874,93.3375697260523,1.98592382828301,20.8024016160676,0.913803394532691,8.056933220237
World,2006,106235207.161116,110914693.054827,609408702.033346,13086095.5726091,137146156.908084,6030891.1934075,53900301.5074476,16.0497034109753,16.7566664105015,92.067678739206,1.97700892538879,20.7196390081073,0.911129347272376,8.14309941189926
World,2007,107708104.612231,109255304.196739,604375139.23557,13272725.6388771,137464075.12852,6122481.5823396,55053575.8211331,16.0723342852772,16.3032092878389,90.1855928713647,1.98057225231849,20.5125563729504,0.91360414335655,8.21516149952401
World,2008,106875015.708762,105424668.35562,595106999.453605,13453174.9564771,137301899.048732,6182628.8030327,55510140.7571085,15.7528475037542,15.5390734937107,87.7158215944083,1.98293129713508,20.2376192728195,0.91128883640957,8.18191956707211
World,2009,104512563.542743,99640372.8342017,584832171.610301,13728794.3252578,136584215.231498,6224107.82737034,55891573.2035501,15.2172021350898,14.5078031084144,85.1525316079138,1.99893516374308,19.8868876734642,0.906240395499954,8.13790551351997
World,2010,104979137.746014,96011514.6509138,588957258.38234,14007938.8152722,139793497.825851,6314146.11058901,56594069.3504422,15.1005628395118,13.8106288680951,84.7176522968424,2.01495044514296,20.1083809964383,0.908248649855472,8.14068698713896
World,2011,108324792.378287,96910448.9144279,590142444.065667,14010129.5008949,142176765.639362,6292374.27649468,57188550.9684758,15.3952029416264,13.7729876554169,83.8714987713146,1.99113039747657,20.2062714596145,0.89427707955361,8.1276809192732
World,2012,109566318.322482,95213959.4607018,590776264.381895,13964133.6753119,145470048.491037,6308524.3124854,57784833.8071,15.3867923170336,13.3712389202702,82.9648365031535,1.96103353693899,20.4288823312695,0.885928768159156,8.11493212948194
World,2013,107721989.85942,91138920.3317399,588465488.619259,13959280.3856358,145848096.717873,6232001.20010707,58324810.6222624,14.9500539857434,12.6485945993015,81.6694050591328,1.9373202782434,20.2413353345556,0.864900049677932,8.09453175390661
World,2014,105473013.665619,86313700.8709405,575193290.609894,13860150.9611752,146833149.745313,6107462.32699052,58606107.683582,14.4680493369308,11.839908989544,78.9009872534652,1.90123843961954,20.1415431396234,0.837778908550795,8.03917540556578
World,2015,102521613.463746,81816389.2486693,562160614.041452,13729556.1451297,145781107.64337,5937444.62021757,59122753.0847801,13.9022503299199,11.0945573913289,76.2307314329324,1.86177060621251,19.7683725739237,0.805135996610998,8.01722959490208
World,2016,99941230.7719604,76963025.6459141,544277209.461939,13749824.5850015,145038566.342096,5832945.50349403,59699829.9442826,13.3995146687393,10.3187361525101,72.9733904186806,1.84349316889752,19.4458921730537,0.782045990751929,8.00419147213552
World,2017,99020688.2433575,73365822.9273582,537371474.956661,13751292.6686488,145239590.815114,5827398.44503147,60339839.8174503,13.1287375841562,9.72726663433958,71.24782916655,1.82322619739751,19.2567079513282,0.772630309285595,8.00020618808881
World,2018,98278190.7100857,73109635.1806063,532111754.139743,13669817.7209712,144247721.957789,5787969.27545486,60876407.8782465,12.8882819976235,9.58765712049614,69.7815689529103,1.79267103282059,18.9167637771336,0.759039006280642,7.98338172557212
World,2019,97207281.4043713,71657163.1490312,527266937.755621,13568072.787155,143397859.190099,5741293.43792399,61420591.2814342,12.6118108100298,9.29690216373424,68.4083616915001,1.76034104211269,18.6046420035722,0.744883568369262,7.96879478461355
Yemen,1750,358.115565346724,114.176032143184,26488.8394572186,1582.04658977874,6219.51705944702,274.707535974253,7770.16174139318,0.150820682107205,0.0480853353342986,11.1557977975572,0.666280298553321,2.61935502405488,0.115693317925214,3.27241038178724
Yemen,1760,364.132838137522,116.006254020537,26913.4509327646,1607.40652062635,6319.36945209689,279.111049853448,7899.76741487936,0.151437817586297,0.0482453986437689,11.1929324853544,0.668498168697723,2.62813846518737,0.116078430251498,3.28540414774912
Yemen,1770,370.246126011841,117.85555142588,27342.4879308041,1633.03076591401,6420.28116354631,283.560459453426,8031.33172397444,0.152055668773431,0.0484018695448837,11.229233734413,0.67066626169291,2.63673291210959,0.116454899243195,3.29837216552308
Yemen,1780,376.456376654458,119.722888294203,27775.7100842552,1658.90496971183,6522.19810126194,288.053272001753,8164.86077309814,0.152673567847016,0.0485541529971299,11.2645634953342,0.672776332535133,2.64510662078302,0.116821293232818,3.3112958167454
Yemen,1790,382.764476462949,121.607056300766,28212.8370617777,1685.01238922361,6625.05705682449,292.586580269071,8300.35768693564,0.153291211634773,0.0487017321354975,11.2988018554354,0.674821219436474,2.65323217236549,0.117176368643139,3.32416398352873
Yemen,1800,389.171240706417,123.506654336428,28653.5438060513,1711.33361039288,6728.78461835669,297.15701318676,8437.82220906101,0.150085322293258,0.0476307961189464,11.0503446995956,0.659982109677162,2.5949805701337,0.114599696562576,3.25407721136175
Yemen,1801,390.985348506327,123.698265348693,28697.9975608969,1713.98861199723,6739.25005613984,297.618029286697,8460.56631807405,0.150784939647639,0.0477046916115284,11.0674884538746,0.661006020824231,2.5990166047589,0.114777489119436,3.26284856076901
Yemen,1802,392.803363228493,123.889816387016,28742.4374017876,1716.64278259028,6749.71231530402,298.078901089325,8483.33899803611,0.151486063720977,0.0477785639749387,11.0846268421857,0.662029611488731,2.60305141353799,0.114955226027507,3.27163092866799
Yemen,1803,394.625284872921,124.081307451395,28786.8633287235,1719.29612217204,6760.17139584919,298.539628594645,8506.14024894721,0.152188694513275,0.0478524132091766,11.1017598645289,0.663052881670667,2.60708499647096,0.115132907286789,3.2804243150587
Yemen,1804,396.451113439605,124.27273854183,28831.2753417047,1721.94863074251,6770.62729777539,299.000211802656,8528.97007080734,0.15289283202453,0.0479262393142422,11.1188875209042,0.664075831370039,2.61111735355781,0.115310532897283,3.28922871994113
Yemen,1805,398.280848928551,124.464109658323,28875.673440731,1724.60030830169,6781.08002108261,299.460650713359,8551.82846361649,0.153598476254744,0.0480000422901361,11.1360098113116,0.665098460586845,2.61514848479854,0.115488102858989,3.29804414331527
Yemen,1806,400.114491339754,124.655420800873,28920.0576258026,1727.25115484957,6791.52956577086,299.920945326754,8574.71542737468,0.154305627203916,0.0480738221368581,11.1531267357511,0.666120769321084,2.61917839019316,0.115665617171907,3.30687058518113
Yemen,1807,401.932454549795,124.84667196948,28964.4278969194,1729.90117038616,6801.97593184011,300.381095642841,8597.48287500794,0.155006731411413,0.048147578854408,11.1702382942227,0.667142757572757,2.62320706974165,0.115843075836036,3.31565093521324
Yemen,1808,403.773877997941,125.037863164144,29008.7842540814,1732.55035491146,6812.41911929039,300.841101661619,8620.42673261213,0.15571688314614,0.048221312442786,11.1873444867263,0.668164425341867,2.62723452344404,0.116020478851376,3.32449931840036
Yemen,1809,405.619208368343,125.228994384865,29053.1266972886,1735.19870842546,6822.85912812168,301.300963383089,8643.39916116534,0.156428541599824,0.0482950229019919,11.2044453132621,0.669185772628407,2.6312607513003,0.116197826217929,3.33335872007919
Yemen,1810,407.468445661005,125.420065631642,29097.4552265409,1737.84623092817,6833.29595833398,301.760680807249,8666.40016066757,0.157141706772466,0.0483687102320255,11.2215407738299,0.670206799432383,2.63528575331044,0.116375117935692,3.34222914024974
Yemen,1811,409.332275170737,125.612902890393,29142.1934705712,1740.51822365609,6843.83164233568,302.224647256259,8689.64057758312,0.157860499487365,0.048443078631081,11.2387942424108,0.671237263268836,2.63934887864855,0.116554048305538,3.3511918926275
Yemen,1812,411.200074917445,125.805673350079,29186.9162172184,1743.18929080243,6854.36378598694,302.688452986718,8712.90993393379,0.158580823338776,0.0485174212688311,11.2560417343688,0.672267370151342,2.64341063863746,0.116732916693682,3.36016580560501
Yemen,1813,413.071844901122,125.9983770107,29231.6234664824,1745.85943236717,6864.89238928773,303.152097998623,8736.20822971959,0.159302678326696,0.0485917381452757,11.273283249704,0.673297120079896,2.64747103327718,0.116911723100125,3.36915087918226
Yemen,1814,414.947585121776,126.191013872257,29276.3152183636,1748.52864835034,6875.41745223813,303.615582291979,8759.53546494056,0.160026064451128,0.0486660292604154,11.2905187884164,0.674326513054508,2.65153006256773,0.117090467524867,3.37814711335926
Yemen,1815,416.827295579401,126.383583934748,29320.9914728616,1751.19693875192,6885.93897483807,304.078905866783,8782.89163959665,0.160750981712071,0.0487402946142491,11.3077483505058,0.675355549075172,2.65558772650909,0.117269149967907,3.387154508136
Yemen,1816,418.691091546021,126.576087198175,29365.6522299765,1753.86430357191,6896.45695708755,304.542068723033,8806.12640891982,0.161469761490945,0.0488145342067779,11.3249719359724,0.676384228141886,2.65964402510125,0.117447770429245,3.39611508249897
Yemen,1817,420.578709113957,126.768523662536,29410.2974897084,1756.53074281032,6906.97139898662,305.005070860733,8829.54021018986,0.162197728158101,0.0488887480380008,11.3421895448162,0.677412550254655,2.66369895834424,0.117626328908883,3.40514470119162
Yemen,1818,422.470296918865,126.960893327833,29454.9272520573,1759.19625646714,6917.48230053525,305.467912279882,8852.98295089507,0.162927225961768,0.0489629361079186,11.3594011770371,0.678440515413475,2.66775252623805,0.117804825406819,3.41418548048402
Yemen,1819,424.365854960744,127.153196194065,29499.541517023,1761.86084454238,6927.9896617334,305.930592980477,8876.45463103537,0.163598632569597,0.0490192337131531,11.3724622214515,0.679220586613201,2.67083136370794,0.117940277446313,3.4219903008874
Yemen,1820,426.265383239598,127.345432261232,29544.1402846058,1764.52450703603,6938.49348258117,306.393112962523,8899.95525061084,0.164211278158896,0.0490575989079552,11.3813629466456,0.679752182644902,2.67293317278686,0.118032584105894,3.42855198832393
Yemen,1821,427.892773590596,127.45373191636,29569.2658045955,1766.025129337,6944.42689519324,306.653681935263,8917.71225994882,0.164658119329549,0.0490456794181802,11.3785976250178,0.679587023742493,2.67229629233726,0.11800390581322,3.43163946687765
Yemen,1822,429.522598845737,127.561986666721,29594.3809066792,1767.52512942827,6950.35792785263,306.914142867132,8935.48695394296,0.165044651488124,0.0490158694539446,11.3716817133151,0.679173970745509,2.67068462754423,0.11793218303858,3.43347319594667
Yemen,1823,431.154859005026,127.670196512313,29619.4855908567,1769.02450730983,6956.28658055932,307.174495758128,8953.27933259325,0.165370651615937,0.0489682608190897,11.3606365100288,0.678514295706867,2.66810316671135,0.11781763666202,3.43405532004729
Yemen,1824,432.789554068457,127.778361453138,29644.5798571281,1770.5232629817,6962.21285331332,307.434740608251,8971.08939589967,0.165695829811749,0.048920639220452,11.3495882991449,0.677854441039384,2.66552097944883,0.117703059094597,3.43463026728656
Yemen,1825,434.426684036036,127.886481489195,29669.6637054933,1772.02139644386,6968.13674611464,307.694877417502,8988.91714386227,0.166020187195385,0.0488730052199881,11.3385372110373,0.677194414529642,2.66293809635559,0.11758845168838,3.43519807080734
Yemen,1826,436.046107857406,127.994556620485,29694.7371359524,1773.51890769632,6974.05825896325,307.954906185882,9006.61029370667,0.166336105254218,0.0488253780009754,11.3274876962262,0.67653448198508,2.66035556265373,0.117473860598335,3.43570198380861
Yemen,1827,437.688087155302,128.102586847006,29719.8001485054,1775.01579673909,6979.97739185918,308.214826913388,9024.47325615142,0.166658894049084,0.0487777393885832,11.3164355381513,0.675874391571518,2.65777238803876,0.117359242095819,3.43625695188747
Yemen,1828,439.332501357346,128.21057216876,29744.8527431523,1776.51206357215,6985.8941448024,308.474639600022,9042.3539032523,0.166980928926554,0.0487301084549877,11.3053851615571,0.675214407556934,2.6551896116897,0.117244642068488,3.43680617705902
Yemen,1829,440.979350463532,128.318512585746,29769.894919893,1778.00770819552,6991.80851779294,308.734344245784,9060.25223500936,0.167302147586196,0.0486824671225437,11.2943323724301,0.674554279453773,2.65260624858884,0.117130017021527,3.43734838149763
Yemen,1830,442.628634473866,128.426408097964,29794.9266787276,1779.50273060918,6997.72051083079,308.993940850674,9078.16825142258,0.167622551187224,0.0486348159349897,11.2832772969176,0.673894014796175,2.65002232834504,0.117015368263172,3.43788359788133
Yemen,1831,444.735645211959,128.664168766086,29850.0871537319,1782.79719133903,7010.71186885684,309.565993023668,9105.40298973314,0.168114245477008,0.048636262653802,11.283612935682,0.673914060829659,2.65011484637768,0.117018849068667,3.44192773811402
Yemen,1832,446.847558952067,128.901830313872,29905.2246328184,1786.09027863712,7023.69797350512,310.137806713133,9132.67319795946,0.16860543243825,0.0486375015522546,11.2839003601231,0.673931227261487,2.6501960465348,0.117021829858373,3.44595888018345
Yemen,1833,448.964375694189,129.139392741324,29960.3391159871,1789.38199250346,7036.67882477562,310.709381919069,9159.97887610162,0.169096173526097,0.0486385520683625,11.2841440798601,0.673945783428789,2.6502669878025,0.117024357400152,3.44997835325736
Yemen,1834,451.086095438321,129.37685604844,30015.4306032381,1792.67233293804,7049.65442266838,311.280718641477,9187.32002415957,0.169586402983821,0.0486393969321773,11.2843400882651,0.673957490035614,2.65032672899753,0.117026390142511,3.45398488606592
Yemen,1835,453.212718184469,129.614220235221,30070.4990945714,1795.96129994087,7062.62476718337,311.851816880357,9214.69664213329,0.170076118629818,0.0486400372547892,11.2844886431111,0.673966362477454,2.65037533049207,0.11702793075873,3.45797850846577
Yemen,1836,455.32377334228,129.851485301667,30125.5445899868,1799.24889351194,7075.58985832059,312.422676635707,9241.95395565726,0.170557714212293,0.0486404923633866,11.2845942283057,0.673972668555804,2.65041384525218,0.117029025750026,3.46190257091458
Yemen,1837,457.460160821103,130.088651247778,30180.5670894845,1802.53511365126,7088.54969608006,312.993297907529,9269.40120141747,0.171046394372403,0.0486407268881345,11.2846486380472,0.673975918178958,2.65044034581678,0.117029590016575,3.46587045011272
Yemen,1838,459.601451301938,130.325718073554,30235.5665930645,1805.81996035882,7101.50428046176,313.563680695822,9296.88391709352,0.171534618384056,0.0486407783353335,11.2846605737973,0.673976631041928,2.65045687573661,0.117029713798536,3.46982680398855
Yemen,1839,461.747644784788,130.562685778994,30290.5431007267,1809.10343363463,7114.45361146569,314.133825000586,9324.40210268536,0.172022320278988,0.0486406295803133,11.2846260626327,0.673974569861771,2.65046250172421,0.117029355893955,3.47377036577156
Yemen,1840,463.89874126965,130.7995543641,30345.4966124711,1812.38553347868,7127.39768909187,314.703730821822,9351.95575819296,0.172509433852047,0.0486402636267018,11.2845411613948,0.673969499133241,2.6504562974637,0.117028475409557,3.47769987226047
Yemen,1841,466.072543017497,131.039296750436,30401.1168461012,1815.70745330379,7140.50203823667,315.280551008886,9379.87982644243,0.173002693380224,0.0486408212972648,11.2846705409655,0.673977226331288,2.65050173671257,0.117029817164944,3.48174226924251
Yemen,1842,468.251343012281,131.278928360887,30456.7113797259,1819.02783819545,7153.60051625956,315.857104669168,9407.83989650147,0.173495435966855,0.0486411736968287,11.2847522976643,0.673982109252143,2.65053599700754,0.117030665038303,3.48577170937679
Yemen,1843,470.435141254001,131.518449195454,30512.2802133454,1822.34668815366,7166.69312316056,316.433391802669,9435.8359683701,0.173987659505992,0.0486413219394676,11.2847866899565,0.673984163332643,2.65055913887001,0.117031021710096,3.48978822296943
Yemen,1844,472.623937742657,131.757859254136,30567.8233469596,1825.66400317843,7179.77985893968,317.009412409389,9463.8680420483,0.174479426330165,0.0486412850922287,11.2847781413971,0.673983652769723,2.65057220112024,0.117030933055638,3.49379313017378
Yemen,1845,474.796886234373,131.997158536933,30623.3407805685,1828.97978326974,7192.8607235969,317.585166489327,9491.77850292334,0.174962923769898,0.0486410283144537,11.2847185689533,0.673980094804046,2.65057328503405,0.117030315248306,3.49772579980224
Yemen,1846,476.995637103278,132.236347043846,30678.8325141722,1832.29402842761,7205.93571713223,318.160654042485,9519.88226180737,0.175453576325865,0.0486405706978982,11.2846124019124,0.67397375397491,2.65056343077492,0.117029214222862,3.50170370357836
Yemen,1847,479.199386219118,132.475424774873,30734.2985477706,1835.60673865203,7219.00483954566,318.73587506886,9548.02202250099,0.175943701695413,0.0486399133405932,11.2844598950177,0.673964645496864,2.65054269799499,0.117027632621172,3.50566880263071
Yemen,1848,481.408133581895,132.714391730016,30789.7388813638,1838.917913943,7232.06809083721,319.310829568455,9576.19778500415,0.176433297898923,0.0486390573365604,11.2842613020821,0.673952784528886,2.65051114612902,0.117025573075449,3.50962112744036
Yemen,1849,483.621879191609,132.953247909274,30845.1535149517,1842.22755430052,7245.12547100684,319.885517541268,9604.40954931694,0.176922362981588,0.0486380037758097,11.2840168759879,0.673938186174384,2.65046883439442,0.117023038208258,3.51356070851967
Yemen,1850,485.840623048255,133.191993312648,30900.5424485343,1845.5356597246,7258.1769800546,320.4599389873,9632.65731543932,0.177410959797121,0.0486367715046785,11.2837309890854,0.673921111572085,2.65041678962477,0.117020073363888,3.51748886086685
Yemen,1851,488.082924931992,133.433420313898,30966.7161666152,1848.92025269111,7271.38443026219,321.015754073151,9662.29821201145,0.177988179994243,0.0486588864697258,11.2925676546913,0.674241883747193,2.6516405607944,0.117064144017988,3.52353009185308
Yemen,1852,490.330321685005,133.67472351314,31032.9025583684,1852.30327248434,7284.58534215663,321.571180659734,9691.97977014059,0.178565367775298,0.0486808078365574,11.3013644341373,0.674559986308652,2.65285380729193,0.117107740641278,3.52956334859849
Yemen,1853,492.582813307301,133.915902910372,31099.1016237939,1855.68471899482,7297.77971573793,322.126218816797,9721.70198982681,0.179142650424452,0.0487025716960637,11.3101296679431,0.674875919199998,2.654058495694,0.117150950157182,3.53559120222034
Yemen,1854,494.840399798873,134.156958505594,31165.3133628917,1859.06459211306,7310.96755100611,322.680868614089,9751.46487107008,0.179719829853528,0.0487241255283357,11.3188511228818,0.675188954493359,2.65525176373134,0.117193646330985,3.54160979613564
Yemen,1855,497.081809482305,134.397890298808,31231.5377756619,1862.4428917296,7324.14884796115,323.235130121358,9781.10758263287,0.180289383748374,0.0487455230845984,11.3275412450766,0.675499836870256,2.6564365404067,0.117235958555992,3.54756465597883
Yemen,1856,499.349542739354,134.638698290012,31297.7748621043,1865.70629443264,7337.32360660307,323.819650309282,9810.95146207865,0.180866538496828,0.0487667119385832,11.3361878152687,0.675766793486205,2.65760996851469,0.117288861280212,3.55356854954163
Yemen,1857,501.622370865679,134.879382479208,31364.0246222191,1868.96771825472,7350.49182693185,324.403891917327,9840.83600308144,0.181443777676784,0.0487877457408942,11.3448032646194,0.676031578437917,2.65877497161698,0.117341392771122,3.55956704406017
Yemen,1858,503.900293861287,135.119942866393,31430.2870560062,1872.22716339898,7363.65350894749,324.987854930698,9870.7612056413,0.182020967568314,0.0488085897903574,11.3533794891157,0.676293711159002,2.65992965843635,0.117393469547609,3.56555756599974
Yemen,1859,506.183311726171,135.36037945157,31496.5621634656,1875.48463006856,7376.80865265,325.571539334606,9900.72706975821,0.182598105248145,0.0488292447438438,11.3619166014514,0.676553201062062,2.6610740645687,0.117445093166921,3.57154011528309
Yemen,1860,508.471424460338,135.600692234738,31562.8499445972,1878.74011846658,7389.95725803938,326.154945114256,9930.73359543214,0.183175253797664,0.0488497288546735,11.3704188102908,0.676810301356106,2.66220918458092,0.117496307510448,3.57751598070811
Yemen,1861,512.657105332283,135.843460992209,31629.7535539664,1882.06283191514,7403.24434413239,326.742552069555,9977.77530493712,0.184433179499864,0.0488709532443129,11.3790991172824,0.677089673581412,2.66338626501182,0.117548683377807,3.58959781242476
Yemen,1862,516.834034706975,136.086091389806,31696.6673043941,1885.38348252671,7416.52412081875,327.329839396689,10024.7629583163,0.185684293791186,0.048892000289504,11.3877432380928,0.677366576055744,2.66455370831046,0.117600633827485,3.60162238811221
